date,text,source,url,compound,positive,neutral,negative,normalized
2021-03-23,"(Bloomberg) -- The financial services industry, braced for what could be its biggest disruption in decades, is about to get an early glimpse at the Federal Reserves work on a new digital currency.Wal… [+8626 chars]",TechCrunch,https://techcrunch.com/2021/03/23/actioniq-series-c-extension/,-0.3612,0.0,0.93,0.07,-1
2021-03-24,"Tesla made headlines earlier this year when it took out significant holdings in bitcoin, acquiring a roughly $1.5 billion stake at then-prices in early February. At the time, it also noted in an SEC … [+2071 chars]",TechCrunch,http://techcrunch.com/2021/03/24/elon-musk-declares-you-can-now-buy-a-tesla-with-bitcoin-in-the-u-s/,0.2023,0.05,0.95,0.0,1
2021-03-24,"Tesla made headlines earlier this year when it took out significant holdings in bitcoin, acquiring a roughly $1.5 billion stake at then-prices in early February. At the time, it also noted in an SEC … [+2112 chars]",TechCrunch,https://techcrunch.com/2021/03/24/elon-musk-declares-you-can-now-buy-a-tesla-with-bitcoin-in-the-u-s/,0.2023,0.05,0.95,0.0,1
2021-03-25,"In January, localized payments provider PPRO became the latest fintech-as-a-service startup to hit a billion-dollar valuation when it closed $180 million in funding. As a mark of how payments and e-c… [+5482 chars]",TechCrunch,https://techcrunch.com/2021/03/25/ppro-extends-latest-round-to-270m-adding-jpmorgan-and-eldridge-to-grow-its-localized-payments-platform/,0.0,0.0,1.0,0.0,0
2021-03-25,"What happens to hot fintech startups that have benefited from a rise in consumer trading activity if regular folks lose interest in financial wagers?
That’s the question facing Robinhood, Coinbase a… [+2498 chars]",TechCrunch,http://techcrunch.com/2021/03/25/will-fading-yolo-sentiment-impact-robinhood-coinbase-and-other-trading-platforms/,0.0772,0.084,0.84,0.076,1
2021-03-25,"In January, localized payments provider PPRO became the latest fintech-as-a-service startup to hit a billion-dollar valuation when it closed $180 million in funding. As a mark of how payments and e-c… [+5476 chars]",TechCrunch,http://techcrunch.com/2021/03/25/ppro-extends-latest-round-to-270m-adding-jpmorgan-and-eldridge-to-grow-its-localized-payments-platform/,0.0,0.0,1.0,0.0,0
2021-03-25,Data centers and bitcoin mining operations are becoming huge energy hogs and the explosive growth of both risks undoing a lot of the progress that’s been made to reduce global greenhouse gas emission… [+2494 chars],TechCrunch,http://techcrunch.com/2021/03/25/spinning-out-from-the-cryptocurrency-hardware-developer-bitfury-liquidstack-pitches-a-data-center-cooling-tech/,0.7717,0.24,0.709,0.051,1
2021-03-26,"NFT Pussy RiotNadezhda Tolokonnikova1
TechCrunch20151Masha Alyokhina
20213Panic Attack4NFT
NFT20215RageNFTFoundationNFT
EthereumNFT
NFT
David A. Smith/Getty Images
Viktoria ModestaNFTNFT
NFT… [+244 chars]",TechCrunch,https://jp.techcrunch.com/2021/03/26/2021-03-25-pussy-riot-shows-the-cypherpunk-power-of-feminist-nfts/,0.0,0.0,1.0,0.0,0
2021-03-27,"Within 48 hours, the startup world experienced two momentous events: Y Combinators largest Demo Day ever, and the early investor exodus of Dispo, a photo-sharing app. Both events, while seemingly unr… [+5481 chars]",TechCrunch,https://techcrunch.com/2021/03/27/y-combinator-demo-day-dispo-due-diligence/,0.0,0.0,1.0,0.0,0
2021-03-27,"Within 48 hours, the startup world experienced two momentous events: Y Combinators largest Demo Day ever, and the early investor exodus of Dispo, a photo-sharing app. Both events, while seemingly unr… [+5474 chars]",TechCrunch,http://techcrunch.com/2021/03/27/y-combinator-demo-day-dispo-due-diligence/,0.0,0.0,1.0,0.0,0
2021-03-29,"Non-fungible tokens (NFTs) are trending hotter than pogs right now, and the number of articles published on the subject in the last few weeks has ballooned into the thousands. So a pardon must be beg… [+9717 chars]",TechCrunch,https://techcrunch.com/2021/03/29/nfts-are-part-of-a-larger-economic-development-in-finance-capital/,0.4391,0.103,0.897,0.0,1
2021-03-29,"The Station is a weekly newsletter dedicated to all things transportation. Sign up here just click The Station to receive it every weekend in your inbox.
Hi friends and new readers, welcome to The S… [+12995 chars]",TechCrunch,http://techcrunch.com/2021/03/29/the-station-breaking-down-tusimples-s-1/,0.8442,0.216,0.784,0.0,1
2021-03-29,"Non-fungible tokens (NFTs) are trending hotter than pogs right now, and the number of articles published on the subject in the last few weeks has ballooned into the thousands. So a pardon must be beg… [+9709 chars]",TechCrunch,http://techcrunch.com/2021/03/29/nfts-are-part-of-a-larger-economic-development-in-finance-capital/,0.4391,0.103,0.897,0.0,1
2021-03-29,"The non-fungible token (NFT) mania has inspired Ethereum fans to spend more than $224 million on crypto collectibles so far in 2021 through marketplaces OpenSea and Rarible, but many buyers may not u… [+4134 chars]",TechCrunch,http://techcrunch.com/2021/03/29/the-nft-craze-will-be-a-boon-for-lawyers/,0.2732,0.058,0.942,0.0,1
2021-03-30,"MobiKwik said on Tuesday it was investigating claims of data breach after a website claimed to have exposed private information of nearly 100 million users of the Indian mobile payments startup.
Ove… [+2334 chars]",TechCrunch,http://techcrunch.com/2021/03/30/mobikwik-investigating-data-breach-after-100m-user-records-found-online/,-0.0772,0.0,0.961,0.039,-1
2021-03-30,"PayPal this morning announced the launch of Checkout with Crypto, a new feature that will allow consumers to check out at millions of online businesses using cryptocurrency. The feature expands on Pa… [+3997 chars]",TechCrunch,http://techcrunch.com/2021/03/30/paypals-new-feature-allows-u-s-consumers-to-check-out-using-cryptocurrency/,0.3182,0.096,0.904,0.0,1
2021-03-30,"The NFT ecosystem is having an explosive moment and the startups that were ready to run with it are getting lots of cash to continue capturing that momentum.
SuperRare, an NFT art platform that has … [+1810 chars]",TechCrunch,http://techcrunch.com/2021/03/30/nft-art-marketplace-superrare-closes-9-million-series-a/,0.3612,0.065,0.935,0.0,1
2021-03-30,"The NFT craze has been an intriguing moment for digital artists who have seen seen great leaps in how tech has allowed them to create their work, but not as much progress in shifting how they profit … [+2603 chars]",TechCrunch,http://techcrunch.com/2021/03/30/consenysys-launches-a-more-energy-efficient-nft-ecosystem-with-a-project-from-artist-damien-hirst-as-its-first-drop/,0.565,0.172,0.735,0.093,1
2021-03-30,"PayPal this morning announced the launch of Checkout with Crypto, a new feature that will allow consumers to check out at millions of online businesses using cryptocurrency. The feature expands on Pa… [+3999 chars]",TechCrunch,https://techcrunch.com/2021/03/30/paypals-new-feature-allows-u-s-consumers-to-check-out-using-cryptocurrency/,0.3182,0.096,0.904,0.0,1
2021-03-31,"imToken, the blockchain tech startup and crypto wallet developer, announced today it has raised $30 million in Series B funding led by Qiming Venture Partners. Participants included returning investo… [+1463 chars]",TechCrunch,http://techcrunch.com/2021/03/31/cryptocurrency-wallet-and-blockchain-tech-startup-imtoken-raises-30-million-series-b/,0.0,0.0,1.0,0.0,0
2021-04-01,"As hot as the blockchain space appears to be these days, it's still far from simple to get a decentralized application reliably up and running. The NFT boom and rising cryptocurrency prices have brou… [+2726 chars]",TechCrunch,https://techcrunch.com/2021/04/01/quiknode-is-building-a-blockchain-developer-cloud-platform-to-compete-with-aws/,0.0,0.0,1.0,0.0,0
2021-04-01,"As hot as the blockchain space appears to be these days, it’s still far from simple to get a decentralized application reliably up and running. The NFT boom and rising cryptocurrency prices have brou… [+2726 chars]",TechCrunch,http://techcrunch.com/2021/04/01/quiknode-is-building-a-blockchain-developer-cloud-platform-to-compete-with-aws/,0.0,0.0,1.0,0.0,0
2021-04-02,"(Bloomberg) -- The promised end of the pandemic draws closer with every shot in the arm. So in the first three months of 2021, traders raced to position themselves for a post-Covid world by girding f… [+8551 chars]",TechCrunch,https://techcrunch.com/2021/04/02/uruguayan-payments-startup-dlocal-quadruples-valuation-to-5b-with-150m-raise/,0.3612,0.065,0.935,0.0,1
2021-04-03,"Welcome back to This Week in Apps, the weekly TechCrunch series that recaps the latest in mobile OS news, mobile applications and the overall app economy. The app industry is as hot as ever, with a r… [+25746 chars]",TechCrunch,http://techcrunch.com/2021/04/03/this-week-in-apps-clubhouse-clones-wwdc21-apps-have-their-best-ever-quarter/,0.4588,0.075,0.925,0.0,1
2021-04-03,"Welcome back to This Week in Apps, the weekly TechCrunch series that recaps the latest in mobile OS news, mobile applications and the overall app economy. The app industry is as hot as ever, with a r… [+25776 chars]",TechCrunch,https://techcrunch.com/2021/04/03/this-week-in-apps-clubhouse-clones-wwdc21-apps-have-their-best-ever-quarter/,0.4588,0.075,0.925,0.0,1
2021-04-05,"Brian Brooks grew up on credit. And for him, thats a good thing.
Brooks is from a small town in Colorado that took a big hit when the steel factory -- the main driver of its economy -- shut down. A … [+14551 chars]",TechCrunch,https://techcrunch.com/2021/04/05/blockchain-and-taking-the-politics-out-of-tech/,0.6705,0.129,0.871,0.0,1
2021-04-05,"Brian Brooks grew up on credit. And for him, thats a good thing.
Brooks is from a small town in Colorado that took a big hit when the steel factory — the main driver of its economy — shut down. A co… [+14535 chars]",TechCrunch,http://techcrunch.com/2021/04/05/blockchain-and-taking-the-politics-out-of-tech/,0.6705,0.133,0.867,0.0,1
2021-03-05,"He was already arrested for tax evasion
Photo credit should read ADALBERTO ROQUE/AFP via Getty Images
John McAfee has been charged with securities fraud over a pump and dump cryptocurrency scheme. … [+1930 chars]",The Verge,https://www.theverge.com/2021/3/5/22315494/john-mcafee-fraud-securities-scheme-charges-cryptocurrency,-0.7579,0.114,0.618,0.268,-1
2021-03-06,"Apparently you can actually sell your tweets as NFT
Photo by Greg Nash-Pool/Getty Images
Jack Dorsey, the billionaire co-founder and CEO of Twitter, a man who stans bitcoin right on his Twitter bio… [+1578 chars]",The Verge,https://www.theverge.com/2021/3/5/22316320/jack-dorsey-original-tweet-nft-cent-valuables,0.0,0.0,1.0,0.0,0
2021-03-09,"The auction ends on March 21st
Photo by Victor Boyko/Getty Images
Twitter co-founder and CEO Jack Dorsey now plans to convert the proceeds from the NFT auction of his first tweet to bitcoin and don… [+1594 chars]",The Verge,https://www.theverge.com/2021/3/9/22321464/jack-dorsey-nft-tweet-auction-bitcoin-donate-charity,0.0,0.0,1.0,0.0,0
2021-03-15,"One of the strictest crackdowns worldwide
Photo by Michele Doying / The Verge
India is reportedly moving forward with a sweeping ban on cryptocurrencies. According to Reuters, the countrys legislat… [+1656 chars]",The Verge,https://www.theverge.com/2021/3/15/22332677/india-cryptocurrency-trading-mining-possession-ban-law-report,-0.5574,0.0,0.89,0.11,-1
2021-03-15,"Famed auction house Christies just sold its first purely digital piece of art for a whopping $69 million. For that price, the buyer got a digital file of a collage of 5,000 images and a complex legac… [+12891 chars]",The Verge,https://www.theverge.com/2021/3/15/22328203/nft-cryptoart-ethereum-blockchain-climate-change,0.0,0.0,1.0,0.0,0
2021-03-15,"NFT for your vanity
Image: Elon Musk
Elon Musk is getting in on the NFT gold rush by selling a new electronic music track hes apparently produced as an NFT. Yes, youve heard that right its a song a… [+1867 chars]",The Verge,https://www.theverge.com/2021/3/15/22332455/elon-musk-nft-song-sale-crypto-bitcoin-music-video-tesla-technoking,0.2023,0.065,0.889,0.046,1
2021-03-16,"Graham Ivan Clarks legendary bitcoin scam shocked the world last summer
Illustration by Grayson Blackmon / The Verge
Teenage Twitter hacker Graham Ivan Clark has pleaded guilty to last summers unpr… [+1850 chars]",The Verge,https://www.theverge.com/2021/3/16/22334421/twitter-hacker-bitcoin-plea-deal-agreement-graham-ivan-clark-three-years,-0.8316,0.0,0.767,0.233,-1
2021-03-20,"The cryptocurrency exchange operator did not admit or deny fault in the case
Photo Illustration by Pavlo Gonchar/SOPA Images/LightRocket via Getty Images
The Commodity Futures Trading Commission (C… [+1727 chars]",The Verge,https://www.theverge.com/2021/3/20/22341965/coinbase-will-pay-6-5-million-settle-trading-cryptocurrency,-0.3085,0.061,0.81,0.129,-1
2021-03-21,"The Twitter CEO said he would end the NFT auction for the tweet March 21st
Illustration by Alex Castro / The Verge
If you want to buy Jack Dorseys first tweet, youd better get your bid in. The bill… [+2321 chars]",The Verge,https://www.theverge.com/2021/3/21/22343401/time-bid-jack-dorsey-twitter-first-tweet-nft,0.4939,0.1,0.9,0.0,1
2021-03-22,"The winning bidder for the Twitter CEOs first tweet was Sina Estavi
Illustration by Alex Castro
After it spent just over two weeks on the market, Twitter CEO Jack Dorsey has sold his first tweet as… [+2375 chars]",The Verge,https://www.theverge.com/2021/3/22/22344937/jack-dorsey-nft-sold-first-tweet-ethereum-cryptocurrency-twitter,0.5267,0.084,0.916,0.0,1
2021-03-24,"Available outside the US later this year
The bitcoin payment option appears underneath the typical Order With Card button.
Screenshot: Tesla.com
Tesla now accepts bitcoin as payment for its cars i… [+1184 chars]",The Verge,https://www.theverge.com/2021/3/24/22347905/tesla-bitcoin-payment-us-cryptocurrency-elon-musk,0.3182,0.067,0.933,0.0,1
2021-03-25,"If you’re watching Thursday’s House hearing on misinformation, where Twitter CEO Jack Dorsey, Facebook CEO Mark Zuckerberg, and Google CEO Sundar Pichai are testifying, you might have noticed a clock… [+2063 chars]",The Verge,https://www.theverge.com/2021/3/25/22350705/jack-dorsey-bitcoin-clock-house-hearing-blockclock-mini,-0.3182,0.0,0.929,0.071,-1
2021-03-29,"Filed under:
Its roughly 125 trillion times slower than a dedicated mining machine
Image: StackSmashing
If your desire to mine bitcoin has been thwarted by a lack of GPU stock and flimsy BIOS lock… [+1256 chars]",The Verge,https://www.theverge.com/tldr/2021/3/29/22356862/mining-bitcoin-game-boy-gpu-shortage-raspberry-pi-pico-mod,0.5106,0.146,0.767,0.087,1
2021-03-30,"Image: PayPal

 

 We already knew that PayPal was planning to support cryptocurrencies as a form of payment. And now, the online payment app announced US customers can do just that with its “Checko… [+575 chars]",The Verge,https://www.theverge.com/2021/3/30/22357246/paypal-buy-with-bitcoin-litecoin-ethereum-crypto-checkout,0.4019,0.076,0.924,0.0,1
2021-03-30,"Illustration by Grayson Blackmon / The Verge | Video: NBA Top Shot

 


 Top Shot is playing the long game in the NFT craze On February 22nd, Jesse Schwarz set an official NBA Top Shot record by buy… [+30083 chars]",The Verge,https://www.theverge.com/22348858/nba-nft-top-shot-dapper-labs,0.5574,0.176,0.784,0.039,1
2021-03-05,"Joining Clubhouse can feel like showing up to orientation for your first year of college: No one has been there very long, and everyone wants to make a good impression. The social scene involves a lo… [+3998 chars]",Wired,https://www.wired.com/story/who-are-biggest-influencers-clubhouse/,0.6249,0.176,0.771,0.053,1
2021-03-05,"On the evening of December 20, 2017, the controversial cybersecurity pioneer John McAfee tweeted that he would embark on something of an educational blitz. Beginning tomorrow, I will each day talk ab… [+3659 chars]",Wired,https://www.wired.com/story/john-mcafee-indicted-altcoin-pump-and-dumps-ico-schemes/,-0.2023,0.0,0.947,0.053,-1
2021-03-06,"For digital artists, the attraction of blockchain is a new model of ownership. Crypto art is no more secure from copycats than anything else posted on the internet; a person could easily record a vid… [+3982 chars]",Wired,https://www.wired.com/story/nfts-hot-effect-earth-climate/,0.7089,0.201,0.745,0.055,1
2021-03-09,"Security researchers have recently discovered a botnet with a novel defense against takedowns. Normally, authorities can disable a botnet by taking over its command-and-control server. With nowhere t… [+4659 chars]",Wired,https://www.wired.com/story/opinion-bitcoins-greatest-feature-is-also-its-existential-threat/,0.6369,0.205,0.795,0.0,1
2021-03-16,"Helping people without bank accounts sounds very bleeding heart, but what if the end result is a surveilled bank account system? says Rohan Grey, a professor of law at Willamette University who has w… [+3993 chars]",Wired,https://www.wired.com/story/digital-currencys-popularity-rises-privacy-fears/,0.2263,0.083,0.917,0.0,1
2021-03-19,"On the dark web, MillionaireMike was a busy guy. 
As far back as 2016, the account with that moniker bought names, addresses, dates of birth, and Social Security numbers on the underground marketpla… [+3651 chars]",Wired,https://www.wired.com/story/spacex-dark-web-insider-trading/,0.34,0.068,0.932,0.0,1
2021-03-25,"Tired of waiting to get your vaccine appointment? For just $500, you could get a COVID-19 vaccine dose tomorrow (overnight shipping not included). Too rich for your blood? How about a vaccination car… [+2821 chars]",Wired,https://www.wired.com/story/dark-web-teeming-with-vaccine-listings/,-0.7339,0.0,0.834,0.166,-1
